Year,Region,Race or Ethnicity,Sex,Age Group,Firearm Deaths,Alcohol-Related Deaths,Suicide Deaths
2015,ROS,Hispanic,M,1-9,0,0,0
2015,ROS,Hispanic,F,10-19,0,1,3
2015,ROS,Hispanic,M,10-19,1,1,2
2015,ROS,Hispanic,F,20-24,2,0,3
2015,ROS,Hispanic,M,20-24,6,1,4
2015,ROS,Hispanic,F,25-34,1,1,1
2015,ROS,Hispanic,M,25-34,9,13,10
2015,ROS,Hispanic,F,35-44,0,5,0
2015,ROS,Hispanic,M,35-44,2,19,5
2015,ROS,Hispanic,F,45-54,0,5,2
2015,ROS,Hispanic,M,45-54,0,32,4
2015,ROS,Hispanic,F,55-64,0,12,0
2015,ROS,Hispanic,M,55-64,2,27,7
2015,ROS,Hispanic,F,65-74,0,7,0
2015,ROS,Hispanic,F,75-84,0,4,0
2015,ROS,Hispanic,M,75-84,1,8,2
2015,ROS,Hispanic,F,85+,0,1,0
2015,ROS,Hispanic,M,85+,0,2,0
2015,ROS,Hispanic,F,<1,0,0,0
2015,ROS,Hispanic,M,<1,0,0,0
2015,ROS,Hispanic,F,Total,3,36,9
2015,ROS,Hispanic,M,Total,22,119,36
2015,ROS,Not Stated,F,1-9,0,0,0
2015,ROS,Not Stated,M,1-9,0,0,0
2015,ROS,Not Stated,F,10-19,0,0,0
2015,ROS,Not Stated,M,10-19,0,0,1
2015,ROS,Not Stated,M,20-24,0,0,0
2015,ROS,Not Stated,F,25-34,0,0,0
2015,ROS,Not Stated,M,25-34,1,0,2
2015,ROS,Not Stated,F,35-44,0,1,2
2015,ROS,Not Stated,M,35-44,2,0,1
2015,ROS,Not Stated,F,45-54,0,3,1
2015,ROS,Not Stated,M,45-54,1,7,0
2015,ROS,Not Stated,F,55-64,0,2,2
2015,ROS,Not Stated,M,55-64,1,6,0
2015,ROS,Not Stated,F,65-74,0,1,0
2015,ROS,Not Stated,M,65-74,0,3,1
2015,ROS,Not Stated,F,75-84,0,0,0
2015,ROS,Not Stated,M,75-84,0,0,0
2015,ROS,Not Stated,F,85+,0,0,0
2015,ROS,Not Stated,M,85+,0,0,0
2015,ROS,Not Stated,F,<1,0,0,0
2015,ROS,Not Stated,M,<1,0,0,0
2015,ROS,Not Stated,F,Total,0,7,5
2015,ROS,Not Stated,M,Total,5,16,5
2015,ROS,Other Non Hispanic,F,1-9,0,0,0
2015,ROS,Other Non Hispanic,M,1-9,0,0,0
2015,ROS,Other Non Hispanic,F,10-19,0,0,0
2015,ROS,Other Non Hispanic,M,10-19,0,0,1
2015,ROS,Other Non Hispanic,F,20-24,0,0,1
2015,ROS,Other Non Hispanic,M,20-24,2,0,5
2015,ROS,Other Non Hispanic,F,25-34,0,1,2
2015,ROS,Other Non Hispanic,M,25-34,1,0,1
2015,ROS,Other Non Hispanic,F,35-44,0,2,1
2015,ROS,Other Non Hispanic,M,35-44,0,3,2
2015,ROS,Other Non Hispanic,F,45-54,0,2,0
2015,ROS,Other Non Hispanic,M,45-54,2,12,5
2015,ROS,Other Non Hispanic,F,55-64,0,1,5
2015,ROS,Other Non Hispanic,M,55-64,0,5,4
2015,ROS,Other Non Hispanic,F,65-74,0,3,0
2015,ROS,Other Non Hispanic,M,65-74,0,7,2
2015,ROS,Other Non Hispanic,F,75-84,0,3,0
2015,ROS,Other Non Hispanic,M,75-84,0,1,0
2015,ROS,Other Non Hispanic,F,85+,0,1,0
2015,ROS,Other Non Hispanic,M,85+,0,0,0
2015,ROS,Other Non Hispanic,F,<1,0,0,0
2015,ROS,Other Non Hispanic,M,<1,0,0,0
2015,ROS,Other Non Hispanic,F,Total,0,13,9
2015,ROS,Other Non Hispanic,M,Total,5,28,20
2015,ROS,White Non Hispanic,F,1-9,0,0,0
2015,ROS,White Non Hispanic,M,1-9,0,0,0
2015,ROS,White Non Hispanic,F,10-19,3,1,11
2015,ROS,White Non Hispanic,M,10-19,14,4,36
2015,ROS,White Non Hispanic,F,20-24,2,3,14
2015,ROS,White Non Hispanic,M,20-24,18,19,42
2015,ROS,White Non Hispanic,F,25-34,6,23,28
2015,ROS,White Non Hispanic,M,25-34,38,64,98
2015,ROS,White Non Hispanic,F,35-44,5,42,36
2015,ROS,White Non Hispanic,M,35-44,44,124,115
2015,ROS,White Non Hispanic,F,45-54,9,142,67
2015,ROS,White Non Hispanic,M,45-54,69,305,162
2015,ROS,White Non Hispanic,F,55-64,9,177,51
2015,ROS,White Non Hispanic,M,55-64,74,522,159
2015,ROS,White Non Hispanic,F,65-74,5,129,22
2015,ROS,White Non Hispanic,M,65-74,52,323,84
2015,ROS,White Non Hispanic,F,75-84,3,115,10
2015,ROS,White Non Hispanic,M,75-84,26,169,43
2015,ROS,White Non Hispanic,F,85+,1,45,6
2015,ROS,White Non Hispanic,M,85+,15,57,24
2015,ROS,White Non Hispanic,F,<1,0,0,0
2015,ROS,White Non Hispanic,M,<1,1,0,0
2015,ROS,White Non Hispanic,F,Total,43,677,245
2015,ROS,White Non Hispanic,M,Total,351,1587,763
2015,NYC,Black Non Hispanic,M,1-9,0,0,0
2015,NYC,Black Non Hispanic,F,10-19,2,0,1
2015,NYC,Black Non Hispanic,M,10-19,18,0,4
2015,NYC,Black Non Hispanic,F,20-24,0,0,3
2015,NYC,Black Non Hispanic,M,20-24,34,0,9
2015,NYC,Black Non Hispanic,F,25-34,4,10,5
2015,NYC,Black Non Hispanic,M,25-34,65,4,20
2015,NYC,Black Non Hispanic,F,35-44,2,9,4
2015,NYC,Black Non Hispanic,M,35-44,29,20,6
2015,NYC,Black Non Hispanic,F,45-54,0,34,8
2015,NYC,Black Non Hispanic,M,45-54,17,73,16
2015,NYC,Black Non Hispanic,F,55-64,2,58,2
2015,NYC,Black Non Hispanic,M,55-64,1,142,4
2015,NYC,Black Non Hispanic,F,65-74,1,38,0
2015,NYC,Black Non Hispanic,M,65-74,1,73,2
2015,NYC,Black Non Hispanic,F,75-84,0,9,1
2015,NYC,Black Non Hispanic,M,75-84,2,30,2
2015,NYC,Black Non Hispanic,F,85+,0,7,0
2015,NYC,Black Non Hispanic,M,85+,0,5,0
2015,NYC,Black Non Hispanic,F,<1,0,0,0
2015,NYC,Black Non Hispanic,M,<1,0,0,0
2015,NYC,Black Non Hispanic,F,Total,12,165,24
2015,NYC,Black Non Hispanic,M,Total,167,347,63
2015,NYC,Hispanic,F,1-9,0,0,0
2015,NYC,Hispanic,M,1-9,0,0,0
2015,NYC,Hispanic,F,10-19,0,0,2
2015,NYC,Hispanic,M,10-19,6,1,3
2015,NYC,Hispanic,F,20-24,3,1,2
2015,NYC,Hispanic,M,20-24,22,7,17
2015,NYC,Hispanic,F,25-34,3,8,6
2015,NYC,Hispanic,M,25-34,13,38,13
2015,NYC,Hispanic,F,35-44,1,13,4
2015,NYC,Hispanic,M,35-44,14,60,10
2015,NYC,Hispanic,F,45-54,0,21,8
2015,NYC,Hispanic,M,45-54,10,125,14
2015,NYC,Hispanic,F,55-64,0,58,1
2015,NYC,Hispanic,M,55-64,1,136,8
2015,NYC,Hispanic,F,65-74,0,33,4
2015,NYC,Hispanic,M,65-74,0,106,7
2015,NYC,Hispanic,F,75-84,0,18,2
2015,NYC,Hispanic,M,75-84,0,45,3
2015,NYC,Hispanic,F,85+,0,9,0
2015,NYC,Hispanic,M,85+,0,10,1
2015,NYC,Hispanic,F,<1,0,1,0
2015,NYC,Hispanic,M,<1,0,0,0
2015,NYC,Hispanic,F,Total,7,162,29
2015,NYC,Hispanic,M,Total,66,528,76
2015,NYC,Not Stated,M,1-9,0,0,0
2015,NYC,Not Stated,M,10-19,0,0,0
2015,NYC,Not Stated,F,20-24,0,0,0
2015,NYC,Not Stated,M,20-24,1,0,1
2015,NYC,Not Stated,F,25-34,1,2,0
2015,NYC,Not Stated,M,25-34,3,0,1
2015,NYC,Not Stated,F,35-44,0,0,0
2015,NYC,Not Stated,M,35-44,0,4,1
2015,NYC,Not Stated,F,45-54,0,3,1
2015,NYC,Not Stated,M,45-54,0,14,1
2015,NYC,Not Stated,F,55-64,0,4,0
2015,NYC,Not Stated,M,55-64,0,17,0
2015,NYC,Not Stated,F,65-74,0,3,0
2015,NYC,Not Stated,M,65-74,0,10,1
2015,NYC,Not Stated,F,75-84,0,1,0
2015,NYC,Not Stated,M,75-84,0,2,0
2015,NYC,Not Stated,F,85+,0,0,0
2015,NYC,Not Stated,M,85+,0,1,0
2015,NYC,Not Stated,F,<1,0,0,0
2015,NYC,Not Stated,M,<1,0,0,0
2015,NYC,Not Stated,F,Total,1,13,1
2015,NYC,Not Stated,M,Total,4,48,5
2015,NYC,Other Non Hispanic,F,1-9,0,0,0
2015,NYC,Other Non Hispanic,M,1-9,0,0,0
2015,NYC,Other Non Hispanic,F,10-19,0,0,0
2015,NYC,Other Non Hispanic,M,10-19,2,0,2
2015,NYC,Other Non Hispanic,F,20-24,0,1,4
2015,NYC,Other Non Hispanic,M,20-24,0,0,5
2015,NYC,Other Non Hispanic,F,25-34,0,1,5
2015,NYC,Other Non Hispanic,M,25-34,4,5,14
2015,NYC,Other Non Hispanic,F,35-44,0,1,8
2015,NYC,Other Non Hispanic,M,35-44,0,6,1
2015,NYC,Other Non Hispanic,F,45-54,0,4,6
2015,NYC,Other Non Hispanic,M,45-54,0,20,2
2015,NYC,Other Non Hispanic,F,55-64,0,5,3
2015,NYC,Other Non Hispanic,M,55-64,0,27,3
2015,NYC,Other Non Hispanic,F,65-74,0,5,1
2015,NYC,Other Non Hispanic,M,65-74,2,11,3
2015,NYC,Other Non Hispanic,F,75-84,0,9,6
2015,NYC,Other Non Hispanic,M,75-84,0,7,3
2015,NYC,Other Non Hispanic,F,85+,0,3,1
2015,NYC,Other Non Hispanic,M,85+,0,3,1
2015,NYC,Black Non Hispanic,F,1-9,1,0,0
2015,NYC,Other Non Hispanic,F,<1,0,0,0
2015,NYC,Other Non Hispanic,M,<1,0,0,0
2015,NYC,Other Non Hispanic,F,Total,0,29,34
2015,NYC,Other Non Hispanic,M,Total,8,79,34
2015,NYC,White Non Hispanic,F,1-9,0,0,0
2015,NYC,White Non Hispanic,M,1-9,0,0,0
2015,NYC,White Non Hispanic,F,10-19,0,2,0
2015,NYC,White Non Hispanic,M,10-19,0,0,0
2015,NYC,White Non Hispanic,F,20-24,0,1,3
2015,NYC,White Non Hispanic,M,20-24,0,5,3
2015,NYC,White Non Hispanic,F,25-34,0,7,8
2015,NYC,White Non Hispanic,M,25-34,5,11,17
2015,NYC,White Non Hispanic,F,35-44,2,14,15
2015,NYC,White Non Hispanic,M,35-44,5,53,26
2015,NYC,White Non Hispanic,F,45-54,1,22,19
2015,NYC,White Non Hispanic,M,45-54,6,119,38
2015,NYC,White Non Hispanic,F,55-64,0,41,20
2014,NYC,White Non Hispanic,F,85+,0,0,0
2014,NYC,White Non Hispanic,M,75-84,0,0,0
2014,NYC,White Non Hispanic,M,65-74,0,0,0
2014,NYC,Not Stated,M,Total,1,0,1
2014,NYC,Not Stated,F,Total,0,0,0
2014,NYC,Not Stated,M,85+,0,0,0
2014,NYC,Not Stated,F,85+,0,0,0
2014,NYC,Not Stated,M,65-74,1,0,1
2014,NYC,Hispanic,M,Total,240,1411,355
2014,NYC,Hispanic,F,Total,16,529,158
2014,NYC,Hispanic,M,<1,0,0,0
2014,NYC,Hispanic,F,<1,0,0,0
2014,NYC,Hispanic,M,85+,3,23,10
2014,NYC,Hispanic,F,85+,0,24,8
2014,NYC,Hispanic,M,75-84,2,94,15
2014,NYC,Hispanic,F,75-84,0,90,7
2014,NYC,White Non Hispanic,M,Total,0,0,0
2014,ROS,Black Non Hispanic,M,10-19,0,0,0
2014,ROS,Black Non Hispanic,M,20-24,0,0,0
2014,ROS,Black Non Hispanic,M,25-34,0,0,0
2014,ROS,Black Non Hispanic,M,35-44,0,0,0
2014,ROS,Black Non Hispanic,F,45-54,0,0,0
2014,ROS,Black Non Hispanic,M,45-54,0,0,0
2014,ROS,Black Non Hispanic,F,55-64,0,0,0
2014,ROS,Black Non Hispanic,M,55-64,0,0,0
2014,ROS,Black Non Hispanic,F,65-74,0,0,0
2014,ROS,Black Non Hispanic,F,75-84,0,0,0
2014,ROS,Black Non Hispanic,M,75-84,0,0,0
2014,ROS,Black Non Hispanic,F,85+,0,0,0
2014,ROS,Black Non Hispanic,M,85+,0,0,0
2014,ROS,Black Non Hispanic,F,Total,0,0,0
2014,ROS,Black Non Hispanic,M,Total,0,0,0
2014,ROS,Hispanic,F,1-9,0,0,0
2014,ROS,Hispanic,M,1-9,0,1,1
2014,ROS,Hispanic,F,10-19,2,3,15
2014,ROS,Hispanic,M,10-19,26,0,41
2014,ROS,Hispanic,F,20-24,7,5,11
2014,ROS,Hispanic,M,20-24,70,17,81
2014,ROS,Hispanic,F,25-34,14,29,40
2014,ROS,Hispanic,M,25-34,93,62,117
2014,ROS,Hispanic,F,35-44,4,47,48
2014,ROS,Hispanic,M,35-44,63,119,113
2014,ROS,Hispanic,F,45-54,14,162,74
2014,ROS,Hispanic,M,45-54,100,402,206
2014,ROS,Hispanic,F,55-64,9,211,49
2014,ROS,Hispanic,M,55-64,87,618,157
2014,ROS,Hispanic,F,65-74,6,154,21
2014,ROS,Hispanic,M,65-74,56,374,87
2014,ROS,Hispanic,F,75-84,1,106,7
2014,ROS,Hispanic,M,75-84,24,181,35
2014,ROS,Hispanic,F,85+,2,66,6
2014,ROS,Hispanic,M,85+,16,58,23
2014,ROS,Hispanic,F,<1,0,0,0
2014,ROS,Hispanic,M,<1,0,0,0
2014,ROS,Hispanic,F,Total,59,783,271
2014,ROS,Hispanic,M,Total,535,1832,861
2014,ROS,Not Stated,F,20-24,0,1,0
2014,ROS,Not Stated,F,25-34,0,0,0
2014,ROS,Not Stated,M,25-34,0,1,0
2014,ROS,Not Stated,M,35-44,0,0,0
2014,ROS,Not Stated,F,45-54,0,0,0
2014,ROS,Not Stated,M,45-54,0,3,1
2014,ROS,Not Stated,F,55-64,0,0,0
2014,ROS,Not Stated,M,55-64,0,2,0
2014,ROS,Not Stated,F,65-74,0,1,0
2014,ROS,Not Stated,M,65-74,0,1,1
2014,ROS,Not Stated,F,75-84,0,0,0
2014,ROS,Not Stated,M,75-84,0,0,0
2014,ROS,Not Stated,F,85+,0,0,0
2014,ROS,Not Stated,M,85+,0,0,0
2014,ROS,Not Stated,F,<1,0,0,0
2014,ROS,Not Stated,M,<1,0,0,0
2014,ROS,Not Stated,F,Total,0,2,0
2014,ROS,Not Stated,M,Total,0,7,2
2014,ROS,Other Non Hispanic,F,75-84,0,0,0
2014,ROS,Other Non Hispanic,M,85+,0,0,0
2014,ROS,Other Non Hispanic,F,Total,0,0,0
2014,ROS,Other Non Hispanic,M,Total,0,0,0
2014,ROS,White Non Hispanic,M,1-9,0,0,0
2014,ROS,White Non Hispanic,M,25-34,0,0,1
2014,ROS,White Non Hispanic,M,35-44,0,0,0
2014,ROS,White Non Hispanic,F,45-54,0,0,0
2014,ROS,White Non Hispanic,M,45-54,0,2,1
2014,ROS,White Non Hispanic,F,55-64,0,0,1
2014,ROS,White Non Hispanic,M,55-64,0,1,0
2014,ROS,White Non Hispanic,F,65-74,0,0,0
2014,ROS,White Non Hispanic,M,65-74,0,0,1
2014,ROS,White Non Hispanic,F,75-84,0,0,0
2014,NYC,White Non Hispanic,F,Total,0,0,0
2014,ROS,White Non Hispanic,M,75-84,1,0,1
2014,ROS,White Non Hispanic,F,85+,0,0,0
2014,ROS,White Non Hispanic,M,85+,0,0,0
2014,ROS,White Non Hispanic,M,<1,0,0,0
2014,ROS,White Non Hispanic,F,Total,0,0,1
2014,ROS,White Non Hispanic,M,Total,1,3,4
2014,NYC,Hispanic,M,65-74,9,293,35
2014,NYC,Hispanic,F,65-74,1,99,13
2014,NYC,Hispanic,M,55-64,12,479,58
2014,NYC,Hispanic,F,55-64,2,179,32
2014,NYC,Hispanic,M,45-54,31,311,69
2014,NYC,Hispanic,F,45-54,1,75,31
2014,NYC,Hispanic,M,35-44,36,143,58
2014,NYC,Hispanic,F,35-44,3,35,19
2014,NYC,Hispanic,M,25-34,67,53,76
2014,NYC,Hispanic,F,25-34,4,23,30
2014,NYC,Hispanic,M,20-24,62,11,22
2014,NYC,Hispanic,F,20-24,3,3,7
2014,NYC,Hispanic,M,10-19,18,4,11
2014,NYC,Hispanic,F,10-19,2,1,11
2014,NYC,Hispanic,M,1-9,0,0,1
2014,NYC,Hispanic,F,1-9,0,0,0
2014,NYC,Black Non Hispanic,F,Total,0,0,0
2014,NYC,Black Non Hispanic,F,35-44,0,0,0
2014,NYC,Black Non Hispanic,F,25-34,0,0,0
2013,NYC,Hispanic,M,65-74,7,279,44
2013,ROS,White Non Hispanic,M,Total,0,3,1
2013,ROS,White Non Hispanic,F,Total,0,2,0
2013,ROS,White Non Hispanic,M,<1,0,0,0
2013,ROS,White Non Hispanic,F,<1,0,0,0
2013,ROS,White Non Hispanic,M,85+,0,0,0
2013,ROS,White Non Hispanic,F,85+,0,0,0
2013,ROS,White Non Hispanic,M,75-84,0,0,0
2013,ROS,White Non Hispanic,F,75-84,0,1,0
2013,ROS,White Non Hispanic,M,65-74,0,1,0
2013,ROS,White Non Hispanic,F,65-74,0,0,0
2013,ROS,White Non Hispanic,M,55-64,0,1,0
2013,ROS,White Non Hispanic,F,55-64,0,0,0
2013,ROS,White Non Hispanic,M,45-54,0,0,1
2013,ROS,White Non Hispanic,F,45-54,0,1,0
2013,ROS,White Non Hispanic,M,35-44,0,1,0
2013,ROS,White Non Hispanic,F,35-44,0,0,0
2013,ROS,White Non Hispanic,M,25-34,0,0,0
2013,ROS,White Non Hispanic,F,25-34,0,0,0
2013,ROS,Other Non Hispanic,M,Total,0,0,0
2013,ROS,Other Non Hispanic,F,Total,0,0,0
2013,ROS,Other Non Hispanic,F,85+,0,0,0
2013,ROS,Other Non Hispanic,M,55-64,0,0,0
2013,ROS,Not Stated,M,Total,0,3,1
2013,ROS,Not Stated,F,Total,0,0,0
2013,ROS,Not Stated,M,<1,0,0,0
2013,ROS,Not Stated,F,<1,0,0,0
2013,ROS,Not Stated,M,85+,0,0,0
2013,ROS,Not Stated,F,85+,0,0,0
2013,ROS,Not Stated,M,75-84,0,0,0
2013,ROS,Not Stated,F,75-84,0,0,0
2013,ROS,Not Stated,M,65-74,0,1,0
2013,ROS,Not Stated,F,65-74,0,0,0
2013,ROS,Not Stated,M,55-64,0,0,1
2013,ROS,Not Stated,F,55-64,0,0,0
2013,ROS,Not Stated,M,45-54,0,2,0
2013,ROS,Not Stated,F,45-54,0,0,0
2013,ROS,Not Stated,M,35-44,0,0,0
2013,ROS,Not Stated,M,25-34,0,0,0
2013,ROS,Hispanic,M,Total,513,1803,863
2013,ROS,Hispanic,F,Total,65,797,259
2013,ROS,Hispanic,M,<1,0,0,0
2013,ROS,Hispanic,F,<1,0,0,0
2013,ROS,Hispanic,M,85+,10,62,20
2013,ROS,Hispanic,F,85+,5,47,6
2013,ROS,Hispanic,M,75-84,40,162,53
2013,ROS,Hispanic,F,75-84,3,124,7
2013,ROS,Hispanic,M,65-74,48,319,89
2013,ROS,Hispanic,F,65-74,3,159,13
2013,ROS,Hispanic,M,55-64,80,614,152
2013,ROS,Hispanic,F,55-64,11,208,69
2013,ROS,Hispanic,M,45-54,102,417,206
2013,ROS,Hispanic,F,45-54,17,177,64
2013,ROS,Hispanic,M,35-44,60,132,119
2013,ROS,Hispanic,F,35-44,9,62,35
2013,ROS,Hispanic,M,25-34,83,77,125
2013,ROS,Hispanic,F,25-34,10,18,32
2013,ROS,Hispanic,M,20-24,63,16,65
2013,ROS,Hispanic,F,20-24,7,2,17
2013,ROS,Hispanic,M,10-19,26,4,33
2013,ROS,Hispanic,F,10-19,0,0,16
2013,ROS,Hispanic,M,1-9,1,0,1
2013,ROS,Hispanic,F,1-9,0,0,0
2013,ROS,Black Non Hispanic,M,Total,0,2,1
2013,ROS,Black Non Hispanic,F,Total,0,0,0
2013,ROS,Black Non Hispanic,F,85+,0,0,0
2013,ROS,Black Non Hispanic,M,75-84,0,1,0
2013,ROS,Black Non Hispanic,F,75-84,0,0,0
2013,ROS,Black Non Hispanic,F,65-74,0,0,0
2013,ROS,Black Non Hispanic,M,55-64,0,0,1
2013,ROS,Black Non Hispanic,F,55-64,0,0,0
2013,ROS,Black Non Hispanic,M,45-54,0,1,0
2013,ROS,Black Non Hispanic,F,45-54,0,0,0
2013,ROS,Black Non Hispanic,M,35-44,0,0,0
2013,NYC,White Non Hispanic,M,Total,0,0,0
2013,NYC,White Non Hispanic,F,Total,0,0,0
2013,NYC,White Non Hispanic,M,85+,0,0,0
2013,NYC,White Non Hispanic,M,65-74,0,0,0
2013,NYC,White Non Hispanic,F,65-74,0,0,0
2013,NYC,Not Stated,M,Total,0,0,0
2013,NYC,Not Stated,M,75-84,0,0,0
2013,NYC,Hispanic,M,Total,233,1400,370
2013,NYC,Hispanic,F,Total,16,534,139
2013,NYC,Hispanic,M,<1,0,0,0
2013,NYC,Hispanic,F,<1,0,0,0
2013,NYC,Hispanic,M,85+,3,28,11
2013,NYC,Hispanic,F,85+,0,32,3
2013,NYC,Hispanic,M,75-84,5,106,24
2013,NYC,Hispanic,F,75-84,0,63,10
2013,NYC,Hispanic,F,65-74,0,101,13
2013,NYC,Hispanic,M,55-64,12,456,53
2013,NYC,Hispanic,F,55-64,2,162,29
2013,NYC,Hispanic,M,45-54,22,349,63
2013,NYC,Hispanic,F,45-54,5,114,23
2013,NYC,Hispanic,M,35-44,40,131,66
2013,NYC,Hispanic,F,35-44,2,35,24
2013,NYC,Hispanic,M,25-34,78,46,74
2013,NYC,Hispanic,F,25-34,3,22,20
2013,NYC,Hispanic,M,20-24,43,4,19
2013,NYC,Hispanic,F,20-24,3,2,9
2013,NYC,Hispanic,M,10-19,21,1,16
2013,NYC,Hispanic,F,10-19,1,3,7
2013,NYC,Hispanic,M,1-9,2,0,0
2013,NYC,Hispanic,F,1-9,0,0,1
2013,NYC,Black Non Hispanic,F,Total,0,0,0
2013,NYC,Black Non Hispanic,F,65-74,0,0,0
2012,ROS,White Non Hispanic,M,Total,0,4,0
2012,ROS,White Non Hispanic,F,Total,0,1,1
2012,ROS,White Non Hispanic,F,<1,0,0,0
2012,ROS,White Non Hispanic,M,85+,0,0,0
2012,ROS,White Non Hispanic,F,85+,0,0,0
2012,ROS,White Non Hispanic,M,75-84,0,0,0
2012,ROS,White Non Hispanic,F,75-84,0,0,0
2012,ROS,White Non Hispanic,M,65-74,0,1,0
2012,ROS,White Non Hispanic,F,65-74,0,0,1
2012,ROS,White Non Hispanic,M,55-64,0,2,0
2012,ROS,White Non Hispanic,F,55-64,0,1,0
2012,ROS,White Non Hispanic,M,45-54,0,0,0
2012,ROS,White Non Hispanic,F,45-54,0,0,0
2012,ROS,White Non Hispanic,M,35-44,0,0,0
2012,ROS,White Non Hispanic,F,35-44,0,0,0
2012,NYC,Black Non Hispanic,M,65-74,0,1,0
2012,NYC,Black Non Hispanic,M,Total,0,1,0
2012,NYC,Hispanic,F,1-9,0,0,0
2012,NYC,Hispanic,M,1-9,1,0,0
2012,NYC,Hispanic,F,10-19,1,0,11
2012,NYC,Hispanic,M,10-19,35,1,13
2012,NYC,Hispanic,F,20-24,3,4,10
2012,NYC,Hispanic,M,20-24,73,7,26
2012,NYC,Hispanic,F,25-34,6,21,26
2012,NYC,Hispanic,M,25-34,86,50,61
2012,NYC,Hispanic,F,35-44,6,34,17
2012,NYC,Hispanic,M,35-44,31,137,60
2012,ROS,White Non Hispanic,M,25-34,0,1,0
2012,ROS,White Non Hispanic,F,20-24,0,0,0
2012,ROS,White Non Hispanic,M,1-9,0,0,0
2012,ROS,Other Non Hispanic,F,Total,0,0,0
2012,ROS,Other Non Hispanic,F,55-64,0,0,0
2012,ROS,Other Non Hispanic,F,25-34,0,0,0
2012,ROS,Not Stated,M,Total,0,1,1
2012,ROS,Not Stated,F,Total,0,0,0
2012,ROS,Not Stated,M,<1,0,0,0
2012,ROS,Not Stated,F,<1,0,0,0
2012,ROS,Not Stated,M,85+,0,0,0
2012,ROS,Not Stated,F,85+,0,0,0
2012,ROS,Not Stated,M,75-84,0,0,0
2012,ROS,Not Stated,F,75-84,0,0,0
2012,ROS,Not Stated,M,65-74,0,0,0
2012,ROS,Not Stated,F,65-74,0,0,0
2012,ROS,Not Stated,M,55-64,0,0,0
2012,ROS,Not Stated,F,55-64,0,0,0
2012,ROS,Not Stated,M,45-54,0,0,0
2012,ROS,Not Stated,M,35-44,0,1,0
2012,ROS,Not Stated,M,25-34,0,0,1
2012,ROS,Hispanic,M,Total,597,1719,904
2012,ROS,Hispanic,F,Total,51,729,236
2012,ROS,Hispanic,M,<1,0,0,0
2012,ROS,Hispanic,F,<1,0,1,0
2012,ROS,Hispanic,M,85+,12,40,17
2012,ROS,Hispanic,F,85+,2,51,4
2012,ROS,Hispanic,M,75-84,43,158,51
2012,ROS,Hispanic,F,75-84,2,101,8
2012,ROS,Hispanic,M,65-74,57,317,89
2012,ROS,Hispanic,F,65-74,3,121,20
2012,ROS,Hispanic,M,55-64,87,569,161
2012,ROS,Hispanic,F,55-64,7,213,42
2012,ROS,Hispanic,M,45-54,89,439,201
2012,ROS,Hispanic,F,45-54,11,174,70
2012,ROS,Hispanic,M,35-44,79,120,143
2012,ROS,Hispanic,F,35-44,8,54,28
2012,ROS,Hispanic,M,25-34,103,62,131
2012,ROS,Hispanic,F,25-34,9,9,25
2012,ROS,Hispanic,M,20-24,82,12,64
2012,ROS,Hispanic,F,20-24,6,4,21
2012,ROS,Hispanic,M,10-19,44,2,47
2012,ROS,Hispanic,F,10-19,3,1,18
2012,ROS,Hispanic,M,1-9,1,0,0
2012,ROS,Hispanic,F,1-9,0,0,0
2012,ROS,Black Non Hispanic,M,Total,1,1,0
2012,ROS,Black Non Hispanic,F,Total,0,0,0
2012,ROS,Black Non Hispanic,M,<1,0,0,0
2012,ROS,Black Non Hispanic,M,85+,0,0,0
2012,ROS,Black Non Hispanic,F,85+,0,0,0
2012,ROS,Black Non Hispanic,M,75-84,0,0,0
2012,ROS,Black Non Hispanic,M,65-74,0,0,0
2012,ROS,Black Non Hispanic,F,65-74,0,0,0
2012,ROS,Black Non Hispanic,F,55-64,0,0,0
2012,ROS,Black Non Hispanic,M,45-54,0,1,0
2012,ROS,Black Non Hispanic,F,45-54,0,0,0
2012,ROS,Black Non Hispanic,M,35-44,1,0,0
2012,ROS,Black Non Hispanic,M,20-24,0,0,0
2012,ROS,Black Non Hispanic,M,1-9,0,0,0
2012,NYC,White Non Hispanic,F,Total,0,0,0
2012,NYC,White Non Hispanic,F,85+,0,0,0
2012,NYC,Not Stated,M,Total,0,0,0
2012,NYC,Not Stated,M,85+,0,0,0
2012,NYC,Hispanic,M,Total,279,1329,363
2012,NYC,Hispanic,F,Total,20,522,151
2012,NYC,Hispanic,M,<1,0,0,0
2012,NYC,Hispanic,F,<1,0,0,0
2012,NYC,Hispanic,M,85+,4,18,10
2012,NYC,Hispanic,F,85+,0,22,2
2012,NYC,Hispanic,M,75-84,3,78,20
2012,NYC,Hispanic,F,75-84,0,61,11
2012,NYC,Hispanic,M,65-74,8,238,27
2012,NYC,Hispanic,F,65-74,2,95,12
2012,NYC,Hispanic,M,55-64,13,460,62
2012,NYC,Hispanic,F,55-64,1,167,28
2012,NYC,Hispanic,M,45-54,25,340,84
2012,NYC,Hispanic,F,45-54,1,118,34
2011,ROS,White Non Hispanic,M,25-34,1,0,1
2011,NYC,Black Non Hispanic,F,35-44,0,0,0
2011,NYC,Black Non Hispanic,M,35-44,0,0,0
2011,NYC,Black Non Hispanic,M,55-64,0,0,0
2011,NYC,Black Non Hispanic,M,75-84,0,0,0
